order_id,customer_age,gender,product_category,order_priority,warehouse_block,mode_of_shipment,customer_rating,cost_of_the_product,prior_purchases,discount_offered,weight_in_gms,reached_on_time
5180,29.0,Female,Clothing,High,A,Flight,4.0,148.93,5,29.0,6859.0,0
5181,40.0,Female,Electronics,Medium,A,Ship,,478.33,7,28.0,3637.0,0
5182,33.0,Male,Home & Garden,Critical,A,Ship,5.0,238.27,5,2.0,1866.0,0
5183,20.0,Male,Clothing,Medium,D,Ship,2.0,273.96,2,11.0,1149.0,0
5184,,Male,Clothing,Low,C,Ship,4.0,252.86,6,43.0,2685.0,1
5185,,Male,Books,Medium,A,Ship,4.0,138.23,6,2.0,2371.0,0
5186,26.0,Female,Books,High,C,Ship,3.0,569.77,4,17.0,5948.0,1
5187,46.0,Male,Clothing,High,A,Ship,1.0,521.53,6,57.0,5548.0,0
5188,64.0,Female,Clothing,High,D,Ship,2.0,161.76,4,38.0,6552.0,1
5189,54.0,Female,Clothing,Low,D,Road,4.0,332.22,5,56.0,4670.0,1
5190,40.0,Female,Clothing,Medium,C,Road,4.0,871.31,4,14.0,2858.0,1
5191,30.0,Female,Toys,Critical,D,Ship,1.0,110.46,1,16.0,4202.0,1
5192,49.0,Male,Home & Garden,Low,B,Ship,4.0,226.09,7,15.0,6640.0,1
5193,63.0,Male,Clothing,Low,F,Road,3.0,198.59,1,41.0,1904.0,1
5194,69.0,Male,Clothing,High,F,Ship,1.0,185.64,5,63.0,1394.0,0
5195,64.0,Male,Home & Garden,Medium,A,Ship,5.0,570.98,5,3.0,5409.0,0
5196,65.0,Female,Home & Garden,High,D,Flight,3.0,57.07,1,21.0,4752.0,0
5197,40.0,Female,Home & Garden,Medium,F,Ship,4.0,175.29,6,,3719.0,0
5198,62.0,Male,Electronics,Critical,C,Road,4.0,35.24,4,28.0,5242.0,1
5199,34.0,Male,Electronics,High,C,Ship,3.0,103.66,2,59.0,3780.0,0
5200,57.0,Male,Clothing,High,C,Ship,2.0,254.83,2,31.0,1597.0,1
5201,38.0,Female,Clothing,Medium,A,Ship,3.0,333.2,7,32.0,6702.0,0
5202,19.0,Female,Electronics,Medium,F,Ship,3.0,415.19,2,0.0,3061.0,1
5203,54.0,Female,Sports,High,F,Flight,3.0,45.94,4,,1016.0,0
5204,,Female,Clothing,Medium,F,Ship,1.0,70.81,2,25.0,5838.0,1
5205,61.0,Male,Books,High,C,Ship,2.0,132.67,1,42.0,5536.0,1
5206,35.0,Male,Electronics,Medium,C,Road,2.0,126.0,4,26.0,5232.0,0
5207,47.0,Male,Electronics,Low,A,Flight,,88.59,1,57.0,5748.0,0
5208,39.0,Male,Clothing,Medium,B,Ship,4.0,581.94,6,53.0,2999.0,0
5209,50.0,Female,Electronics,Low,F,Ship,5.0,182.68,7,45.0,4445.0,0
5210,47.0,Female,Toys,High,A,Ship,3.0,244.02,6,24.0,2696.0,0
5211,34.0,female,Electronics,High,C,Ship,3.0,306.99,4,18.0,2220.0,1
5212,60.0,Male,Clothing,Low,B,Flight,4.0,187.0,2,8.0,1854.0,0
5213,49.0,Male,Toys,High,D,Road,5.0,388.72,2,29.0,3318.0,1
5214,59.0,Male,Clothing,High,B,Ship,3.0,867.83,5,44.0,3340.0,1
5215,68.0,Male,Electronics,High,A,Ship,3.0,129.49,3,54.0,6391.0,1
5216,31.0,Female,Clothing,Medium,B,Flight,3.0,236.39,7,10.0,2839.0,0
5217,27.0,Male,Clothing,Medium,C,Ship,3.0,106.25,1,34.0,2668.0,0
5218,64.0,Female,Electronics,High,B,Ship,1.0,44.3,2,16.0,4303.0,1
5219,68.0,Female,Clothing,Medium,C,Ship,3.0,35.49,4,57.0,2039.0,1
5220,53.0,Male,Books,High,B,Flight,4.0,82.94,7,27.0,6808.0,0
5221,51.0,Female,Books,High,A,Flight,2.0,65.42,7,1.0,2539.0,1
5222,26.0,Male,Electronics,High,D,Ship,5.0,286.22,7,20.0,2160.0,0
5223,,Female,Electronics,Critical,F,Road,4.0,154.49,5,41.0,5218.0,1
5224,45.0,Female,Clothing,High,B,Ship,4.0,185.35,1,18.0,6260.0,1
5225,28.0,Other,Home & Garden,Low,D,Road,4.0,47.07,2,4.0,2091.0,1
5226,31.0,Male,Clothing,Medium,B,Road,3.0,33.92,5,33.0,5722.0,1
5227,56.0,Male,Books,Low,D,Flight,2.0,144.23,2,50.0,4164.0,0
5228,64.0,Male,Sports,Low,C,Flight,5.0,89.06,2,41.0,4710.0,0
5229,36.0,Male,Electronics,Low,D,Ship,5.0,224.56,2,,6214.0,1
5230,,Female,Home & Garden,Medium,F,Ship,4.0,173.34,5,32.0,3227.0,1
5231,45.0,Female,Electronics,Low,D,Ship,3.0,382.54,6,20.0,6452.0,1
5232,41.0,Male,Clothing,Medium,F,Ship,3.0,394.7,6,18.0,2246.0,1
5233,25.0,Male,Electronics,High,F,Ship,3.0,184.06,3,62.0,6399.0,0
5234,60.0,Male,Electronics,High,D,Road,2.0,504.63,2,10.0,3222.0,1
5235,26.0,Male,Home & Garden,Critical,F,Ship,4.0,570.14,1,24.0,2741.0,0
5236,64.0,Male,Home & Garden,Medium,F,Flight,2.0,86.04,6,62.0,5539.0,1
5237,50.0,Male,Electronics,Medium,C,Ship,2.0,788.81,6,38.0,3601.0,1
5238,50.0,Female,Toys,Medium,A,Road,1.0,882.71,5,59.0,1418.0,0
5239,36.0,Male,Clothing,Medium,C,Ship,4.0,43.43,2,44.0,2659.0,1
5240,20.0,Male,Electronics,Medium,A,Flight,5.0,30.47,7,0.0,4782.0,1
5241,27.0,Female,Electronics,Low,A,Road,3.0,42.08,6,46.0,3385.0,1
5242,57.0,Male,Home & Garden,Medium,C,Road,5.0,116.05,5,49.0,3777.0,1
5243,64.0,Female,Toys,High,F,Ship,5.0,360.1,1,16.0,2618.0,1
5244,59.0,Female,Home & Garden,High,C,Road,4.0,170.46,6,30.0,3044.0,1
5245,,Female,Toys,Medium,F,Flight,2.0,100.27,1,26.0,2719.0,0
5246,46.0,Male,Clothing,Medium,C,Flight,3.0,41.32,4,30.0,6434.0,1
5247,67.0,Male,Clothing,Medium,C,Flight,4.0,130.79,7,17.0,1965.0,0
5248,51.0,Female,Clothing,Low,B,Ship,3.0,37.37,4,47.0,,1
5249,68.0,Female,Home & Garden,Critical,D,Ship,4.0,67.92,3,25.0,4251.0,0
5250,30.0,Male,Clothing,High,C,Ship,3.0,451.94,7,28.0,2704.0,1
5251,18.0,Male,Books,Low,D,Road,3.0,316.78,4,55.0,1078.0,1
5252,51.0,Male,Electronics,Low,F,Ship,4.0,1120.5,5,57.0,4780.0,0
5253,46.0,Male,Clothing,Medium,B,Ship,2.0,479.66,6,30.0,6759.0,0
5254,,Female,Clothing,Medium,B,Ship,4.0,417.2,4,45.0,6335.0,1
5255,64.0,Male,Home & Garden,Critical,A,Ship,4.0,68.41,5,12.0,2909.0,1
5256,30.0,Male,Clothing,High,D,Flight,3.0,239.01,7,64.0,2161.0,1
5257,65.0,Female,Clothing,Medium,B,Ship,3.0,213.53,5,33.0,4681.0,1
5258,66.0,Male,Clothing,Low,F,Road,5.0,529.99,3,30.0,6541.0,1
5259,46.0,Female,Home & Garden,High,A,Ship,4.0,333.75,5,41.0,2865.0,1
5260,56.0,Female,Sports,Medium,B,Ship,4.0,328.1,4,60.0,4120.0,1
5261,41.0,Male,Sports,High,F,Ship,5.0,108.53,6,,4280.0,1
5262,43.0,Female,Clothing,Medium,D,Ship,3.0,56.57,6,14.0,2905.0,1
5263,34.0,Female,Toys,Low,F,Flight,3.0,122.11,4,,,0
5264,24.0,Male,Books,High,F,Flight,2.0,76.75,2,41.0,3605.0,1
5265,30.0,Male,Clothing,Medium,F,Road,4.0,290.17,6,63.0,6692.0,1
5266,22.0,Male,Electronics,Medium,C,Ship,5.0,152.98,7,,2141.0,0
5267,43.0,Female,Clothing,Low,B,Flight,5.0,82.86,7,0.0,6208.0,1
5268,66.0,Female,Clothing,Medium,F,Ship,,244.58,3,8.0,1799.0,1
5269,20.0,Male,Books,High,A,Ship,2.0,44.32,1,30.0,6022.0,0
5270,24.0,Female,Sports,Medium,C,Road,5.0,529.81,1,48.0,2923.0,0
5271,66.0,Male,Books,High,F,Flight,5.0,202.7,2,39.0,5847.0,0
5272,56.0,Female,Clothing,Low,F,Ship,2.0,153.6,4,2.0,2669.0,1
5273,18.0,Female,Home & Garden,Medium,B,Ship,5.0,87.3,3,16.0,3864.0,1
5274,66.0,Male,Clothing,High,C,Ship,3.0,188.77,4,33.0,1494.0,0
5275,34.0,Female,Electronics,High,F,Ship,1.0,97.7,6,41.0,5857.0,0
5276,60.0,Female,Home & Garden,Medium,F,Road,5.0,130.35,2,31.0,2376.0,0
5277,42.0,Female,Electronics,Low,D,Ship,1.0,468.83,1,38.0,,1
5278,20.0,Male,Home & Garden,Low,A,Flight,1.0,73.17,7,53.0,1643.0,0
5279,32.0,Female,Home & Garden,High,A,Road,5.0,115.55,3,42.0,3647.0,1
5280,46.0,Female,Sports,Low,B,Flight,2.0,243.33,6,65.0,4022.0,0
5281,60.0,Male,Electronics,Low,C,Road,4.0,288.03,4,10.0,3419.0,1
5282,49.0,Male,Sports,Medium,F,Ship,5.0,54.41,5,7.0,4616.0,1
5283,43.0,Male,Toys,Medium,C,Ship,5.0,580.52,5,34.0,2235.0,0
5284,33.0,female,Books,High,B,Ship,2.0,35.49,5,26.0,6966.0,0
5285,42.0,Female,Sports,Medium,D,Flight,4.0,43.85,1,16.0,4687.0,0
5286,45.0,Male,Home & Garden,Medium,B,Flight,1.0,317.18,7,1.0,5499.0,0
5287,26.0,Female,Clothing,Low,A,Flight,,325.22,5,21.0,3740.0,1
5288,18.0,Male,Sports,Medium,D,Ship,5.0,249.38,5,60.0,3830.0,1
5289,46.0,Female,Sports,Low,F,Flight,3.0,177.49,2,1.0,4525.0,1
5290,39.0,Male,Home & Garden,Medium,B,Flight,2.0,98.11,6,16.0,4487.0,0
5291,33.0,Male,Sports,Medium,C,Flight,4.0,396.5,2,21.0,4256.0,1
5292,58.0,Male,Clothing,High,C,Flight,,269.97,2,32.0,6583.0,0
5293,68.0,Male,Electronics,High,A,Ship,5.0,718.72,4,54.0,6618.0,0
5294,61.0,Female,Home & Garden,Medium,A,Ship,4.0,151.14,5,53.0,4767.0,1
5295,68.0,Female,Clothing,Low,A,Road,3.0,157.17,6,41.0,4144.0,0
5296,58.0,Male,Clothing,Medium,A,Road,3.0,343.46,7,39.0,3256.0,0
5297,24.0,Male,Electronics,Medium,F,Ship,5.0,1023.77,1,16.0,1165.0,0
5298,31.0,Male,Clothing,High,D,Ship,5.0,483.46,5,32.0,6803.0,0
5299,46.0,Female,Sports,Critical,A,Flight,5.0,100.62,5,38.0,3103.0,0
5300,36.0,Female,Clothing,High,B,Ship,3.0,644.17,4,24.0,5475.0,1
5301,36.0,Male,Electronics,Medium,F,Ship,5.0,74.12,2,57.0,4048.0,0
5302,19.0,Female,Clothing,High,D,Ship,3.0,139.44,7,45.0,5471.0,1
5303,58.0,Male,Clothing,Medium,F,Ship,4.0,465.97,5,5.0,4824.0,1
5304,62.0,Female,Clothing,High,C,Ship,4.0,105.21,7,33.0,1404.0,1
5305,32.0,Female,Clothing,Medium,F,Ship,4.0,116.84,3,11.0,2159.0,1
5306,20.0,Female,Toys,Medium,F,Road,4.0,1080.52,3,47.0,4002.0,0
5307,28.0,Female,Electronics,Low,C,Road,2.0,149.94,2,49.0,1758.0,1
5308,63.0,Female,Home & Garden,Medium,C,Ship,2.0,619.21,7,20.0,3063.0,0
5309,47.0,Female,Books,High,C,Ship,5.0,94.05,7,45.0,6862.0,1
5310,57.0,Female,Toys,High,F,Ship,,168.96,6,38.0,3268.0,1
5311,35.0,Male,Electronics,High,C,Ship,5.0,126.49,2,58.0,6792.0,0
5312,68.0,Male,Clothing,Critical,A,Ship,4.0,196.1,5,8.0,3790.0,0
5313,65.0,Male,Electronics,Low,B,Flight,1.0,487.36,3,18.0,5501.0,0
5314,19.0,Female,Clothing,Medium,B,Ship,2.0,969.43,1,6.0,1728.0,1
5315,49.0,Male,Electronics,Medium,C,Flight,4.0,169.06,1,52.0,5254.0,1
5316,25.0,Male,Books,High,D,Ship,2.0,68.48,3,20.0,1221.0,1
5317,39.0,Male,Electronics,Medium,F,Ship,1.0,40.36,2,54.0,2363.0,0
5318,23.0,Male,Clothing,Low,B,Road,2.0,64.76,4,40.0,3017.0,1
5319,,Female,Clothing,Medium,A,Ship,3.0,304.45,4,38.0,4523.0,1
5320,64.0,Female,Toys,Critical,D,Road,2.0,210.44,1,26.0,3275.0,0
5321,57.0,Female,Home & Garden,High,D,Ship,1.0,306.29,2,40.0,4110.0,1
5322,53.0,Female,Clothing,Medium,A,Ship,4.0,645.71,5,60.0,4972.0,0
5323,32.0,Female,Electronics,High,F,Ship,5.0,275.4,3,23.0,1351.0,1
5324,45.0,Male,Electronics,Low,F,Ship,5.0,330.61,1,64.0,5523.0,1
5325,69.0,Male,Sports,Medium,C,Road,5.0,141.42,4,59.0,2875.0,0
5326,66.0,Female,Home & Garden,High,A,Flight,1.0,173.21,4,49.0,5149.0,1
5327,62.0,Male,Home & Garden,Medium,A,Road,2.0,376.65,5,57.0,2069.0,1
5328,35.0,Male,Electronics,Low,A,Flight,2.0,233.81,5,9.0,3531.0,0
5329,19.0,Female,Sports,High,C,Ship,4.0,183.36,4,,3901.0,1
5330,30.0,Male,Home & Garden,High,B,Ship,5.0,80.0,2,57.0,5643.0,0
5331,62.0,Male,Toys,Critical,F,Ship,4.0,214.68,4,35.0,4417.0,1
5332,32.0,Male,Home & Garden,Low,C,Flight,3.0,98.81,3,64.0,5163.0,1
5333,37.0,Male,Clothing,Medium,C,Ship,5.0,208.43,2,29.0,6779.0,1
5334,46.0,Male,Clothing,Medium,C,Ship,4.0,154.68,7,6.0,,0
5335,59.0,Male,Electronics,High,A,Road,2.0,51.46,7,11.0,2530.0,0
5336,46.0,Female,Sports,Medium,C,Flight,4.0,419.19,5,36.0,4870.0,1
5337,20.0,Female,Sports,Medium,B,Ship,1.0,204.13,6,8.0,2192.0,0
5338,36.0,Male,Electronics,Low,D,Ship,1.0,496.5,6,46.0,6808.0,1
5339,20.0,Female,Electronics,High,C,Flight,4.0,553.45,7,3.0,5243.0,0
5340,31.0,Male,Electronics,Medium,B,Road,4.0,175.79,5,56.0,4875.0,1
5341,,Male,Books,Low,A,Ship,2.0,256.67,5,30.0,2392.0,0
5342,21.0,Male,Electronics,Medium,D,Road,4.0,481.49,3,41.0,,1
5343,69.0,Female,Clothing,Medium,F,Ship,4.0,257.98,5,61.0,6467.0,1
5344,28.0,Male,Clothing,Low,F,Road,5.0,85.93,2,11.0,2760.0,1
5345,48.0,Female,Clothing,Low,A,Flight,3.0,89.81,5,9.0,4196.0,1
5346,60.0,Female,Sports,High,A,Road,2.0,138.56,7,52.0,6918.0,1
5347,49.0,Male,Books,Low,F,Flight,1.0,37.68,7,19.0,2160.0,1
5348,44.0,Female,Electronics,Low,A,Ship,5.0,122.72,6,58.0,1756.0,1
5349,47.0,Female,Home & Garden,Medium,F,Ship,1.0,60.99,5,22.0,4595.0,0
5350,60.0,Male,Clothing,Critical,A,Flight,5.0,381.06,4,6.0,4486.0,1
5351,19.0,Male,Toys,Low,F,Ship,3.0,334.85,4,47.0,3834.0,1
5352,66.0,Female,Clothing,High,B,Ship,3.0,68.5,3,25.0,5544.0,0
5353,26.0,Female,Electronics,High,A,Ship,4.0,97.0,2,14.0,1558.0,1
5354,,Male,Clothing,Medium,F,Ship,2.0,198.77,6,65.0,5811.0,0
5355,48.0,Male,Electronics,Medium,A,Ship,4.0,87.37,7,54.0,5267.0,1
5356,51.0,Male,Electronics,High,F,Road,3.0,41.43,2,11.0,1268.0,1
5357,32.0,Male,Home & Garden,High,F,Road,4.0,319.92,4,53.0,1898.0,1
5358,65.0,Male,Sports,High,D,Road,1.0,49.11,2,5.0,6454.0,0
5359,42.0,Female,Clothing,High,A,Flight,3.0,256.5,5,46.0,2093.0,1
5360,53.0,Female,Home & Garden,Medium,B,Road,1.0,62.47,3,31.0,4194.0,1
5361,25.0,Male,Clothing,High,C,Flight,3.0,31.54,4,24.0,5935.0,1
5362,26.0,Female,Home & Garden,Low,C,Road,2.0,195.33,7,58.0,2224.0,1
5363,54.0,Female,Home & Garden,Medium,A,Ship,1.0,97.0,5,62.0,6988.0,0
5364,65.0,Male,Home & Garden,High,F,Road,5.0,57.87,4,18.0,,1
5365,62.0,Male,Electronics,Low,F,Ship,3.0,261.02,4,36.0,4704.0,0
5366,56.0,Male,Clothing,Low,B,Ship,5.0,236.64,6,47.0,4505.0,1
5367,49.0,Female,Clothing,Low,A,Ship,5.0,136.0,3,13.0,6969.0,1
5368,69.0,Male,Clothing,Medium,C,Ship,4.0,48.55,7,,5818.0,1
5369,,Other,Sports,High,B,Flight,4.0,155.41,7,52.0,4471.0,1
5370,52.0,Male,Clothing,Medium,A,Ship,4.0,52.0,3,6.0,4446.0,1
5371,54.0,Male,Electronics,High,A,Flight,4.0,1064.81,4,9.0,1070.0,0
5372,36.0,Male,Clothing,Low,A,Ship,4.0,83.5,6,3.0,3890.0,0
5373,61.0,Male,Electronics,Low,D,Ship,,30.62,5,22.0,4711.0,1
5374,46.0,Female,Sports,Medium,B,Flight,3.0,79.7,1,7.0,5583.0,1
5375,24.0,Female,Clothing,Medium,A,Ship,5.0,223.33,5,50.0,3756.0,0
5376,45.0,Male,Sports,Medium,B,Ship,4.0,779.7,6,5.0,4455.0,0
5377,26.0,Female,Clothing,High,C,Ship,3.0,179.07,2,37.0,4566.0,1
5378,45.0,Female,Books,Medium,A,Ship,3.0,147.78,4,19.0,6772.0,1
5379,23.0,Male,Toys,Medium,F,Road,3.0,1002.15,4,12.0,,1
5380,46.0,Female,Home & Garden,Low,A,Ship,1.0,66.06,3,29.0,4433.0,0
5381,34.0,Male,Books,Low,A,Ship,5.0,74.07,2,38.0,1320.0,1
5382,33.0,Female,Clothing,Low,B,Ship,3.0,125.83,1,20.0,6240.0,1
5383,40.0,Male,Toys,High,B,Ship,4.0,305.27,1,60.0,6575.0,0
5384,48.0,Female,Books,Medium,D,Ship,2.0,102.05,6,,5112.0,1
5385,20.0,Male,Toys,Low,A,Road,4.0,156.94,3,33.0,6188.0,1
5386,38.0,Female,Home & Garden,Medium,C,Ship,3.0,590.52,1,39.0,3443.0,1
5387,43.0,Female,Sports,Medium,B,Road,5.0,442.38,6,3.0,2256.0,0
5388,53.0,Male,Clothing,Low,D,Ship,5.0,617.58,4,12.0,5647.0,1
5389,59.0,Male,Clothing,High,F,Ship,4.0,66.5,1,61.0,5506.0,0
5390,54.0,Male,Clothing,High,F,Road,1.0,161.61,7,55.0,2361.0,0
5391,39.0,Female,Books,Medium,D,Ship,3.0,279.73,1,10.0,5653.0,0
5392,,Male,Electronics,High,F,Ship,1.0,294.02,5,36.0,4461.0,1
5393,29.0,Female,Home & Garden,Low,A,Road,4.0,189.74,6,62.0,6480.0,1
5394,59.0,Male,Clothing,High,B,Road,4.0,373.8,1,19.0,1614.0,1
5395,30.0,Male,Clothing,Critical,C,Flight,3.0,38.73,5,60.0,1685.0,1
5396,28.0,Male,Books,Medium,F,Ship,3.0,73.86,2,7.0,6969.0,1
5397,33.0,Male,Books,Medium,A,Flight,4.0,109.48,5,55.0,5374.0,1
5398,25.0,Female,Home & Garden,Medium,B,Ship,2.0,291.06,2,41.0,4482.0,1
5399,57.0,Female,Clothing,Medium,A,Flight,1.0,494.01,3,22.0,3306.0,1
5400,57.0,Male,Clothing,Low,A,Ship,4.0,180.52,4,59.0,6000.0,1
5401,62.0,Male,Clothing,High,B,Road,4.0,276.32,3,61.0,2650.0,0
5402,19.0,Male,Clothing,Low,F,Ship,4.0,210.48,3,5.0,3145.0,1
5403,47.0,Female,Electronics,Medium,F,Ship,5.0,546.71,3,7.0,5057.0,1
5404,47.0,Male,Clothing,High,A,Ship,4.0,490.7,7,54.0,6227.0,0
5405,29.0,Female,Clothing,High,D,Ship,1.0,359.95,2,21.0,6025.0,0
5406,27.0,Female,Home & Garden,Low,F,Ship,2.0,95.58,6,21.0,1270.0,1
5407,61.0,Male,Clothing,High,A,Ship,3.0,123.4,1,25.0,6949.0,1
5408,28.0,Female,Clothing,Critical,C,Flight,5.0,137.72,5,10.0,1672.0,1
5409,32.0,Male,Electronics,Low,C,Flight,2.0,30.87,3,63.0,1925.0,1
5410,33.0,Male,Toys,Medium,D,Flight,1.0,82.56,3,13.0,5623.0,1
5411,34.0,Male,Clothing,High,A,Ship,3.0,280.22,1,17.0,2526.0,0
5412,43.0,Male,Electronics,High,C,Ship,1.0,187.22,3,7.0,2532.0,1
5413,19.0,Male,Clothing,Medium,F,Ship,4.0,662.82,2,53.0,4610.0,0
5414,67.0,Male,Books,Low,A,Ship,1.0,35.92,2,10.0,2163.0,0
5415,29.0,Male,Sports,High,D,Road,1.0,125.06,7,33.0,5829.0,0
5416,68.0,Male,Sports,Critical,D,Ship,5.0,275.7,6,65.0,6343.0,1
5417,43.0,Female,Electronics,High,F,Road,4.0,58.7,1,11.0,2150.0,1
5418,40.0,Female,Home & Garden,Critical,C,Road,2.0,168.48,2,53.0,3158.0,1
5419,35.0,Male,Sports,High,C,Ship,4.0,33.2,7,20.0,3583.0,1
5420,49.0,Male,Home & Garden,Critical,D,Ship,3.0,69.73,6,,3971.0,1
5421,66.0,Male,Books,High,B,Flight,4.0,586.74,7,33.0,3921.0,1
5422,55.0,Female,Clothing,Critical,D,Ship,5.0,212.92,3,47.0,2065.0,1
5423,64.0,Female,Electronics,Low,D,Ship,4.0,314.78,6,19.0,2913.0,1
5424,20.0,Male,Books,High,A,Ship,3.0,51.56,3,55.0,4152.0,0
5425,55.0,Male,Home & Garden,Low,F,Ship,3.0,83.47,4,18.0,5850.0,0
5426,20.0,Male,Electronics,Low,A,Road,1.0,72.62,6,21.0,3286.0,0
5427,47.0,Male,Clothing,Medium,D,Ship,4.0,94.25,4,2.0,1825.0,0
5428,18.0,Female,Books,Medium,A,Ship,4.0,89.77,1,31.0,4149.0,1
5429,47.0,Female,Electronics,Low,C,Flight,2.0,195.81,3,12.0,6696.0,0
5430,62.0,Male,Electronics,Critical,D,Ship,4.0,274.62,3,25.0,1960.0,1
5431,49.0,Male,Clothing,High,C,Flight,3.0,189.01,7,34.0,4856.0,1
5432,45.0,Male,Books,Critical,C,Road,3.0,101.06,5,50.0,6284.0,1
5433,,Male,Books,Critical,F,Ship,4.0,267.37,6,42.0,3892.0,1
5434,63.0,Female,Clothing,Medium,C,Ship,2.0,190.54,2,34.0,3803.0,0
5435,30.0,Male,Home & Garden,Medium,A,Ship,3.0,233.52,1,9.0,2679.0,0
5436,44.0,Male,Clothing,Low,A,Ship,4.0,77.54,7,8.0,4886.0,1
5437,53.0,Male,Electronics,Medium,B,Ship,5.0,671.96,1,10.0,5072.0,0
5438,,Female,Sports,High,F,Flight,3.0,109.42,6,55.0,1213.0,0
5439,39.0,Female,Electronics,Medium,B,Road,2.0,122.31,7,57.0,1820.0,1
5440,27.0,Male,Clothing,Medium,C,Flight,1.0,185.53,2,41.0,1724.0,1
5441,56.0,Male,Home & Garden,Low,D,Flight,3.0,40.19,5,1.0,6947.0,0
5442,32.0,Male,Electronics,Medium,A,Flight,4.0,72.43,4,15.0,2457.0,1
5443,32.0,Female,Clothing,Low,D,Ship,5.0,365.0,5,7.0,5834.0,0
5444,21.0,Male,Home & Garden,High,B,Ship,4.0,345.85,7,59.0,5562.0,1
5445,49.0,Male,Sports,Low,B,Flight,5.0,60.59,4,3.0,4800.0,0
5446,40.0,Male,Electronics,Medium,A,Ship,4.0,208.17,4,23.0,1243.0,1
5447,23.0,Female,Clothing,Low,B,Flight,3.0,43.71,5,9.0,5365.0,0
5448,41.0,Male,Home & Garden,High,D,Ship,5.0,45.51,1,37.0,5206.0,0
5449,37.0,Male,Toys,Medium,B,Ship,2.0,351.49,3,44.0,3869.0,1
5450,54.0,Female,Electronics,Low,D,Flight,1.0,157.18,1,11.0,1438.0,1
5451,37.0,Female,Toys,Medium,C,Flight,5.0,552.2,3,2.0,2701.0,1
5452,29.0,Female,Sports,Critical,F,Ship,4.0,160.06,1,53.0,2270.0,0
5453,50.0,Female,Books,Critical,A,Flight,4.0,358.97,5,47.0,1377.0,1
5454,,Male,Electronics,Medium,B,Ship,4.0,233.65,5,61.0,2778.0,1
5455,25.0,Male,Clothing,High,A,Ship,4.0,142.63,5,46.0,6904.0,1
5456,18.0,Female,Electronics,Low,B,Flight,4.0,191.88,6,0.0,1052.0,1
5457,54.0,Male,Clothing,Low,C,Flight,4.0,574.31,3,46.0,2365.0,1
5458,,Female,Toys,Medium,D,Ship,2.0,45.78,1,60.0,1089.0,0
5459,23.0,Female,Electronics,Medium,A,Ship,3.0,180.78,7,44.0,5862.0,1
5460,38.0,Male,Home & Garden,High,C,Ship,3.0,40.65,4,33.0,4523.0,0
5461,49.0,Male,Electronics,Critical,C,Ship,4.0,192.13,7,52.0,5391.0,1
5462,52.0,Female,Sports,Low,F,Road,3.0,216.75,6,55.0,6546.0,1
5463,32.0,Female,Electronics,Medium,C,Road,5.0,359.53,1,13.0,4186.0,0
5464,22.0,Female,Electronics,Medium,F,Flight,1.0,350.08,1,40.0,4066.0,0
5465,63.0,Male,Clothing,Medium,C,Flight,4.0,32.03,2,,1871.0,0
5466,67.0,Male,Sports,Critical,D,Flight,4.0,44.77,1,5.0,3862.0,1
5467,65.0,Male,Electronics,High,C,Flight,1.0,260.74,6,45.0,1904.0,0
5468,23.0,Male,Electronics,High,D,Ship,1.0,70.39,4,36.0,2726.0,1
5469,42.0,Male,Electronics,Medium,B,Ship,5.0,180.21,1,65.0,4224.0,1
5470,63.0,Female,Toys,High,C,Flight,2.0,82.72,2,5.0,2508.0,1
5471,57.0,Female,Home & Garden,Medium,C,Ship,3.0,389.87,2,,5291.0,1
5472,,Female,Sports,Critical,B,Flight,5.0,258.45,4,0.0,3316.0,1
5473,24.0,Male,Home & Garden,Low,F,Road,3.0,144.38,7,34.0,3707.0,0
5474,57.0,Male,Electronics,Medium,D,Flight,4.0,80.89,6,58.0,1528.0,1
5475,,Other,Home & Garden,Low,B,Ship,1.0,245.39,1,5.0,1899.0,0
5476,55.0,Male,Electronics,Medium,B,Flight,4.0,116.55,5,1.0,1085.0,0
5477,35.0,Male,Clothing,High,A,Flight,4.0,207.89,5,22.0,1479.0,0
5478,19.0,Male,Home & Garden,High,B,Ship,4.0,250.59,2,54.0,4157.0,1
5479,25.0,Female,Home & Garden,High,F,Ship,5.0,59.62,4,44.0,5106.0,1
5480,28.0,Female,Electronics,Medium,F,Ship,4.0,40.1,5,21.0,3241.0,0
5481,50.0,Male,Electronics,Medium,F,Flight,3.0,165.98,2,35.0,4928.0,1
5482,55.0,Female,Sports,High,D,Road,4.0,64.47,2,1.0,3447.0,1
5483,65.0,Male,Sports,High,D,Flight,3.0,48.79,6,16.0,4677.0,0
5484,44.0,Male,Electronics,Low,C,Ship,3.0,48.65,1,46.0,6284.0,0
5485,37.0,Female,Electronics,High,B,Ship,4.0,272.2,6,10.0,4403.0,1
5486,29.0,Female,Books,Critical,F,Ship,4.0,501.34,4,21.0,2452.0,1
5487,60.0,Female,Sports,High,B,Flight,1.0,567.18,5,8.0,3719.0,1
5488,48.0,Female,Toys,Medium,C,Ship,5.0,579.5,1,1.0,1833.0,0
5489,44.0,Female,Clothing,High,C,Ship,4.0,252.34,3,44.0,6280.0,1
5490,49.0,Female,Clothing,Medium,F,Ship,3.0,550.38,4,59.0,1554.0,0
5491,27.0,Female,Electronics,High,B,Ship,,58.28,2,10.0,6745.0,0
